Customer_ID,R_days,R_log,F_orders,F_orders_log,M_total_revenue,M_aov,M_revenue_log,M_aov_log,B_orders_per_month,B_lifespan_days,B_avg_items_per_order,B_revenue_per_item,B_avg_discount_pct,B_discount_revenue_ratio,B_refund_rate,B_cancel_rate,B_email_ctr,B_web_visits,B_app_opens,B_total_interactions,B_interaction_rate,B_support_tickets,B_tickets_per_order,B_churn_risk_flag,P_tenure_days,P_tenure_months,P_loyalty_points,P_loyalty_ratio,P_satisfaction,P_is_subscriber,P_marketing_opt_in,R_score,F_score,M_score,RFM_sum,RFM_weighted,RFM_segment,scaled_R_log,scaled_F_orders_log,scaled_M_revenue_log,scaled_M_aov_log,scaled_B_orders_per_month,scaled_B_lifespan_days,scaled_B_avg_items_per_order,scaled_B_revenue_per_item,scaled_B_avg_discount_pct,scaled_B_discount_revenue_ratio,scaled_B_refund_rate,scaled_B_cancel_rate,scaled_B_email_ctr,scaled_B_interaction_rate,scaled_B_tickets_per_order,scaled_P_tenure_days,scaled_P_loyalty_ratio,scaled_P_satisfaction
CUST-001235,28,3.367295829986474,0,0.0,58.54,58.54,4.086648355587631,4.086648355587631,0.0223,0,2.0,29.27,0.0,0.0,1.0,0.0,0.1667,2,2,21,0.015637,2,2.0,0,1343,44.8,9,0.1537,5.0,0,1,4,1,1,6,1.9,New,-0.36251129075637745,-1.9036774610288023,-1.3694941920894868,-0.676640377427978,-0.42175418051561114,-0.8095502498611882,-0.2908163265306122,-1.0492341272581736,-0.7616382439628884,-0.7070707070707071,8.2163572896617,-0.6082201879953303,-0.9993909124132048,-0.3230269127945231,4.537028563958429,0.4536082474226804,0.8536126779478915,-0.6666666666666666
CUST-001236,26,3.295836866004329,17,2.8903717578961645,2264.5,98.45652173913044,7.725550764107193,4.599720581220526,0.9801,1458,2.83,34.83846153846154,2.391304347826087,0.0264,0.1304347826086956,0.0434782608695652,0.5455,9,5,54,0.076705,9,0.3913,0,704,23.5,471,0.208,5.0,0,1,4,4,4,12,4.0,Premium,-0.4118982742881912,0.18128503969235385,0.23218498104174623,0.06453464019449383,0.23803537293126903,0.8095502498611882,0.13265306122448992,-0.25935850795116644,0.5497041239036499,0.8167388167388167,0.5424648130050393,-0.2468139893314381,-0.07650140090144956,0.2744503337499602,0.33100202627622716,-0.2585678461967122,1.437013161428955,-0.6666666666666666
CUST-001237,67,4.219507705176107,50,3.9318256327243257,22730.75,355.16796875,10.031517904644062,5.875402441910334,2.9907,661,11.81,30.06712962962963,1.5625,0.018,0.0625,0.078125,0.8475,36,17,267,0.415888,36,0.5625,0,642,21.4,8550,0.3761,9.0,0,1,2,5,5,12,4.1,At-Risk,0.22647253296828226,0.9325352099569456,1.2471667333073981,1.9073619817273912,1.6230561248213267,-0.07551360355358135,4.714285714285714,-0.9361628138401364,0.09520478049536107,0.3318903318903318,-0.05705803673376167,0.04118157522885114,0.6592764039468876,3.592949791971901,0.778612981240604,-0.32766787405962666,3.2430835347837763,0.6666666666666666
CUST-001238,82,4.418840607796598,3,1.3862943611198906,133.01,44.336666666666666,4.897914424032137,3.8141161237765524,0.0998,166,1.0,44.336666666666666,0.0,0.0,0.0,0.0,1.1667,6,3,45,0.049889,8,2.6667,0,902,30.1,40,0.3007,7.0,0,0,2,1,1,4,1.3,New,0.36423622600932054,-0.9036774610288023,-1.012411803000558,-1.0703355954181928,-0.3683675753870528,-0.6252082176568573,-0.8010204081632653,1.087943723756227,-0.7616382439628884,-0.7070707070707071,-0.6086190584934591,-0.6082201879953303,1.4369594347667194,0.01208788789719181,6.2801490293483235,-0.03789356366675954,2.432984152565136,0.0
CUST-001239,34,3.5553480614894135,30,3.4339872044851463,4603.41,112.27829268292685,8.434769818874184,4.7298475581768775,0.8222,845,3.12,35.964140625,2.5609756097560976,0.0252,0.0975609756097561,0.024390243902439,0.2727,13,4,79,0.052807,6,0.1463,0,1496,49.9,646,0.1403,8.0,0,1,4,4,4,12,4.0,Premium,-0.23254393686810867,0.5734206941646354,0.5443509205702677,0.25251375818282645,0.1292644703532127,0.12881732370905052,0.28061224489795933,-0.09968308243567157,0.6427483717345351,0.7474747474747474,0.2523542437655808,-0.4054801253302201,-0.7411377756121328,0.040637023375949925,-0.30956271651741935,0.6241292839230984,0.7096427612140748,0.3333333333333333
CUST-001240,192,5.262690188904886,7,2.0794415416798357,357.81,51.11571428571428,5.882793000476306,3.953466521049855,0.3596,15,1.14,44.72625,4.285714285714286,0.0428,0.0,0.0,1.0,5,3,13,0.02226,2,0.2857,0,584,19.5,13,0.0363,1.0,0,1,1,2,1,4,1.35,Churned,0.9474406701142759,-0.40367746102880236,-0.5789130918890582,-0.8690324883803199,-0.18940189780770483,-0.7928928373126041,-0.7295918367346939,1.1432053744945698,1.5885597659797386,1.7633477633477632,-0.6086190584934591,-0.6082201879953303,1.0308198318918258,-0.2582287893278284,0.05490554938231262,-0.39230983560880467,-0.4077356970185336,-2.0
CUST-001241,568,6.343880434126331,9,2.302585092994046,821.85,68.4875,6.712773924041392,4.2411468802795875,0.2214,222,2.08,32.874,0.8333333333333334,0.0086,0.0,0.0833333333333333,1.0,3,1,11,0.006765,1,0.0833,1,1626,54.2,15,0.0183,2.0,0,1,1,2,3,6,2.05,Churned,1.6946768719832406,-0.2427134135851209,-0.21359327560103128,-0.4534545547692799,-0.2846022697917921,-0.5630205441421433,-0.2499999999999999,-0.5380136200641974,-0.3046552975851553,-0.21067821067821071,-0.6086190584934591,0.08447502611046297,1.0308198318918258,-0.409828807917053,-0.47427936466435716,0.7690164391195319,-0.6011281224818696,-1.6666666666666667
CUST-001242,114,4.74493212836325,16,2.833213344056216,2283.47,91.3388,7.733889328940738,4.525464421542809,1.0013,476,2.64,34.5980303030303,2.0,0.0178,0.12,0.2,0.0,5,3,28,0.037383,2,0.08,0,749,25.0,79,0.0346,4.0,1,1,1,3,4,8,2.75,At-Risk,0.5896058039969515,0.14005395959636754,0.23585523765440647,-0.042734488220748455,0.2526391926567586,-0.2809550249861188,0.03571428571428586,-0.29346321886194104,0.33512082734367094,0.3203463203463203,0.4503781032851599,1.0542483258585742,-1.4055305152880981,-0.11026834524103624,-0.4829073795672919,-0.2084146001671775,-0.42600053720118203,-1.0
CUST-001243,13,2.639057329615259,35,3.58351893845611,4447.35,108.4719512195122,8.400288519885114,4.695668363197245,2.0954,492,3.27,33.18917910447762,1.2195121951219512,0.0131,0.048780487804878,0.0,0.6087,10,9,76,0.129472,10,0.2439,0,587,19.6,241,0.0542,9.0,0,0,5,5,4,14,4.65,Premium,-0.8658141770681971,0.6812850396923539,0.5291738225739044,0.20313910062832344,1.0063202851878001,-0.2631871182676291,0.35714285714285726,-0.4933060668877298,-0.09288271267840101,0.049062049062049064,-0.17813240736393957,-0.6082201879953303,0.0774759410403217,0.7907122363570991,-0.054382639388195264,-0.38896628587350235,-0.21541767391888278,0.6666666666666666
CUST-001244,13,2.639057329615259,73,4.304065093204169,34541.5,363.5947368421053,10.449945728930825,5.898786426710051,1.7221,785,11.92,30.5136925795053,1.5789473684210529,0.0137,0.0631578947368421,0.0736842105263157,0.4762,20,9,137,0.082779,17,0.1789,0,1655,55.2,1582,0.0458,8.0,0,1,5,5,5,15,5.0,Premium,-0.8658141770681971,1.2010492217856723,1.4313396119341102,1.9411420705338631,0.7491690633234022,0.06218767351471405,4.770408163265306,-0.8728187134712468,0.10422418075281648,0.08369408369408368,-0.051252131241554436,0.004268211845581133,-0.24534047996101824,0.33387714968483934,-0.2243283874763056,0.8013374198941209,-0.30566747246843956,0.3333333333333333
CUST-001245,553,6.317164686747284,3,1.3862943611198906,285.68,71.42,5.658366611125719,4.282482504337495,0.5042,631,1.25,57.136,1.25,0.0102,0.0,0.25,0.0,0,0,2,0.008403,0,0.0,1,238,7.9,10,0.035,4.0,1,1,1,1,1,3,1.0,Churned,1.676212985826442,-0.9036774610288023,-0.6776953710956382,-0.39374184696919645,-0.08979282552913011,-0.10882842865074958,-0.673469387755102,2.903504677810452,-0.07616382439628881,-0.1183261183261183,-0.6086190584934591,1.4698654543220502,-1.4055305152880981,-0.3938029395434389,-0.692071377214197,-0.7779325717470047,-0.42170292774644114,-1.0
CUST-001246,90,4.51085950651685,24,3.2188758248682006,4456.51,108.69536585365854,8.402345593144762,4.697707122575385,1.73,570,3.27,33.257537313432834,1.829268292682927,0.0176,0.1219512195121951,0.1463414634146341,0.5385,6,4,47,0.066104,6,0.1463,0,711,23.7,198,0.0444,9.0,0,1,1,4,4,9,3.1,At-Risk,0.4278326676936446,0.41825063385856,0.5300792525711117,0.20608425618835532,0.7546110527494101,-0.17656857301499168,0.35714285714285726,-0.4836095856854662,0.24149505296384272,0.30880230880230886,0.4675975693303406,0.6082201879953312,-0.09355585333170906,0.1707322442330599,-0.30956271651741935,-0.25076623014767346,-0.32070910556003235,0.6666666666666666
CUST-001247,198,5.293304824724492,8,2.1972245773362196,845.99,65.07615384615384,6.741688888206916,4.190807923011418,0.2359,1279,1.31,49.764117647058825,0.0,0.0,0.0,0.3076923076923077,0.0,2,1,12,0.00726,5,0.3846,1,1653,55.1,27,0.0319,4.0,0,1,1,2,3,6,2.05,Churned,0.9685991704730718,-0.3187149603076459,-0.2008662247773196,-0.5261733176964859,-0.27461380818709413,0.6107717934480844,-0.6428571428571428,1.8578172650898896,-0.7616382439628884,-0.7070707070707071,-0.6086190584934591,1.949423679472215,-1.4055305152880981,-0.40498582571623554,0.3134845414732989,0.7991083867372527,-0.45500940102068244,-1.0
CUST-001248,418,6.037870919922137,9,2.302585092994046,487.0,54.11111111111112,6.1903154058531475,4.009351349388709,0.3581,73,1.22,44.27272727272727,5.555555555555555,0.0624,0.0,0.0,1.0,2,2,13,0.017241,0,0.0,1,754,25.1,16,0.0329,2.0,1,1,1,2,2,5,1.7,Churned,1.4831864445211662,-0.2427134135851209,-0.44355572951239136,-0.7883022586786732,-0.19043518693922531,-0.7284841754580789,-0.6887755102040816,1.0788740430127832,2.284914731888665,2.8946608946608947,-0.6086190584934591,-0.6082201879953303,1.0308198318918258,-0.3073336937033894,-0.692071377214197,-0.20284201727500697,-0.44426537738383043,-1.6666666666666667
CUST-001249,178,5.187385805840755,16,2.833213344056216,2152.42,97.83727272727272,7.67481255497664,4.593474787935924,0.8408,922,2.27,43.0484,2.727272727272727,0.032,0.0909090909090909,0.0909090909090909,0.0,6,2,16,0.020382,0,0.0,1,785,26.2,77,0.0358,4.0,0,1,1,3,3,7,2.4,At-Risk,0.8953960263213591,0.14005395959636754,0.2098523313240404,0.055512078230491445,0.1420772555840667,0.21432537479178235,-0.15306122448979584,0.9052055609553323,0.7339423078187833,1.13997113997114,0.19365151861155525,0.14744731830189892,-1.4055305152880981,-0.27660277028365693,-0.692071377214197,-0.16829200334354974,-0.41310770883695963,-1.0
CUST-001250,9,2.302585092994046,27,3.332204510175204,3915.09,97.87725,8.272848986021646,4.593879181833961,1.0248,328,2.72,35.91825688073395,1.875,0.0192,0.1,0.1,0.3571,20,10,101,0.086251,12,0.3,0,1171,39.0,116,0.0296,7.0,0,1,5,4,4,13,4.3,Premium,-1.0983581139363057,0.4999999999999998,0.4730807416644575,0.05609625846775509,0.26882738905057946,-0.4453081621321488,0.07653061224489814,-0.10619160380516339,0.266573385387011,0.40115440115440104,0.2738785763220568,0.22301406893162198,-0.5355098063101472,0.36784651170754257,0.09229361396169683,0.2619113959320145,-0.479720655385442,0.0
CUST-001251,71,4.276666119016055,15,2.772588722239781,3062.81,113.4374074074074,8.02741451849389,4.740028013323817,0.4679,374,3.3,34.41359550561798,3.5185185185185186,0.0271,0.2222222222222222,0.037037037037037,0.7,5,3,45,0.025997,7,0.2593,0,1731,57.7,466,0.1521,7.0,0,1,2,3,4,9,3.05,At-Risk,0.2659760673845307,0.09632253897119772,0.36505166287207197,0.26722026273709304,-0.11479842251192583,-0.3942254303164908,0.37244897959183676,-0.31962494213534437,1.1678453074097623,0.8571428571428571,1.3524867966521317,-0.3003556483927557,0.2999147277378486,-0.2216667196622632,-0.01411856984116613,0.8860406798551128,0.8364222401289284,0.0
CUST-001252,176,5.176149732573829,15,2.772588722239781,1748.68,92.03578947368422,7.467188193054297,4.532984252174377,0.755,502,2.42,38.01478260869565,2.1052631578947367,0.0278,0.0526315789473684,0.0526315789473684,0.25,3,2,28,0.037086,4,0.2105,0,755,25.2,46,0.0263,6.0,1,1,1,3,3,7,2.4,At-Risk,0.8876305098000926,0.09632253897119772,0.11846553965106164,-0.031871474550508476,0.08297311726109496,-0.252082176568573,-0.07653061224489792,0.19119656100998592,0.3928449889913845,0.8975468975468974,-0.144146619116872,-0.17072847382325035,-0.796442928493117,-0.1131741345615267,-0.14170860840577815,-0.20172750069657286,-0.5151759333870536,-0.3333333333333333
CUST-001253,65,4.189654742026425,17,2.8903717578961645,2861.76,110.06769230769233,7.9595414734320515,4.7101398560449566,0.4535,852,2.77,39.74666666666667,1.1538461538461535,0.0096,0.0769230769230769,0.1538461538461538,0.8235,7,4,61,0.035465,2,0.0769,0,1720,57.3,159,0.0556,5.0,0,1,2,4,4,10,3.4,At-Risk,0.20584044264274157,0.18128503969235385,0.33517703846938796,0.22404436197470629,-0.12471799817452246,0.13659078289838977,0.10204081632653071,0.4368610023299379,-0.12889262590141204,-0.15295815295815304,0.07022527598001445,0.6706017457384419,0.6008039956145693,-0.12903367829390053,-0.4910124844761095,0.8737809974923377,-0.20037604082729,-0.6666666666666666
CUST-001254,85,4.454347296253507,14,2.70805020110221,2281.56,114.078,7.733052899089674,4.7456101593178674,2.0548,529,3.15,36.21523809523809,2.25,0.0223,0.05,0.2,0.5385,5,5,52,0.178082,7,0.35,0,292,9.7,201,0.0881,7.0,0,0,2,3,4,9,3.05,At-Risk,0.3887757398837277,0.04976783677545704,0.23548707931383134,0.27528413162106496,0.9783525926946458,-0.2220988339811216,0.2959183673469388,-0.06406538651718034,0.47221571125699086,0.5800865800865801,-0.16737024108570112,1.0542483258585742,-0.09355585333170906,1.2663028722797973,0.22302111249101245,-0.7177486765115632,0.1488047273704001,0.0
CUST-001255,74,4.31748811353631,4,1.6094379124341003,245.2,49.04,5.506144213750353,3.9128226855987105,0.974,1031,1.0,49.04,0.0,0.0,0.2,0.0,0.3333,4,2,31,0.201299,5,1.0,0,154,5.1,58,0.2365,5.0,1,1,2,1,1,4,1.3,New,0.294189115248076,-0.7427134135851211,-0.7446967402418421,-0.9277458506551681,0.23383333046308571,0.3353692393114936,-0.8010204081632653,1.7551025617609437,-0.7616382439628884,-0.7070707070707071,1.1563762111375728,-0.6082201879953303,-0.5934949445730294,1.4934534132017738,1.922478593372116,-0.8715519643354694,1.743217835079237,-0.6666666666666666
CUST-001256,423,6.049733455231958,11,2.4849066497880004,875.11,67.31615384615385,6.775491653829297,4.224146251732773,0.8142,383,1.69,39.77772727272728,1.9230769230769231,0.0123,0.0,0.0769230769230769,0.3333,2,0,12,0.025052,1,0.0769,0,479,16.0,17,0.0194,1.0,1,1,1,3,3,7,2.4,At-Risk,1.4913849238069565,-0.1111962106682241,-0.18598778627760976,-0.4780133605928372,0.12375359498510345,-0.38423098278734036,-0.44897959183673464,0.44126688989488216,0.2929377861395725,0.0028860028860028687,-0.6086190584934591,0.031190778871555847,-0.5934949445730294,-0.23091241295473283,-0.4910124844761095,-0.5093340763443857,-0.5893096964813325,-2.0
CUST-001257,1,0.6931471805599453,2,1.0986122886681096,228.35,57.0875,5.435249221043181,4.0619504944110965,0.1093,1255,1.0,57.0875,10.0,0.0786,0.25,0.25,1.25,2,0,21,0.019126,3,0.75,0,1098,36.6,27,0.1182,7.0,0,1,5,1,1,7,2.2,New,-2.210678797688733,-1.1111962106682243,-0.7759014884187972,-0.7123184686950986,-0.3618234108874231,0.5841199333703498,-0.8010204081632653,2.8966250455688014,4.722157112569908,3.82972582972583,1.5976250285453306,1.4698654543220502,1.6399074186868068,-0.28889122613057955,1.2688411007255376,0.18055168570632488,0.4721998388396454,0.0
CUST-001258,46,3.8501476017100584,5,1.791759469228055,235.98,47.196,5.467975749388594,3.87527603006103,0.1214,1014,1.2,39.33,0.0,0.0,0.0,0.0,1.0,11,7,51,0.041262,10,2.0,0,1236,41.2,38,0.161,5.0,0,0,3,2,1,6,1.95,Budget,-0.028800988094025103,-0.6111962106682242,-0.7614967605709124,-0.981985081877395,-0.3534882118931578,0.3164908384230983,-0.6989795918367346,0.3777576325563089,-0.7616382439628884,-0.7070707070707071,-0.6086190584934591,-0.6082201879953303,1.0308198318918258,-0.07231697563099414,4.537028563958429,0.33435497353023125,0.9320440504969111,-0.6666666666666666
CUST-001259,88,4.48863636973214,21,3.091042453358316,9666.88,371.8030769230769,9.17656432966525,5.9210503363264015,12.1875,1155,11.0,33.80027972027972,2.3076923076923075,0.0243,0.0384615384615384,0.0769230769230769,0.6,10,5,67,1.046875,10,0.3846,0,64,2.1,3548,0.367,10.0,1,1,2,4,5,11,3.75,At-Risk,0.41247373119008773,0.32603834828984657,0.8708550927886407,1.9733041186390567,7.958358447999722,0.47307051637978903,4.301020408163265,-0.40662261329258526,0.5038529921600645,0.6955266955266954,-0.26919689125672275,0.031190778871555847,0.05627969301985627,9.76640193327936,0.3134845414732989,-0.9718584563945388,3.1453129196884233,1.0
CUST-001260,63,4.1588830833596715,16,2.833213344056216,824.04,41.202,6.715431870007814,3.742467613283865,1.3158,916,1.05,39.24,1.0,0.0067,0.0,0.1,0.5833,12,5,57,0.125,2,0.1,0,456,15.2,22,0.0267,6.0,0,0,2,3,3,8,2.7,At-Risk,0.184573420072959,0.14005395959636754,-0.21242336879403398,-1.1738377601700176,0.4692854805655536,0.2076624097723487,-0.7755102040816325,0.3649913046852057,-0.21325870830960872,-0.3203463203463204,-0.6086190584934591,0.22301406893162198,0.01559264222195169,0.746959071908502,-0.4306163801555657,-0.53496795764837,-0.5108783239323128,-0.3333333333333333
CUST-001261,582,6.368187186350492,4,1.6094379124341003,261.0,52.2,5.568344503761097,3.9740583963475986,0.0905,462,1.4,37.285714285714285,3.0,0.0511,0.0,0.2,0.0,0,0,2,0.001206,0,0.0,1,1658,55.3,6,0.023,2.0,0,1,1,1,1,3,1.0,Churned,1.7114758444971225,-0.7427134135851211,-0.7173190043510186,-0.8392858313324582,-0.37477396800247975,-0.29650194336479735,-0.596938775510204,0.08777961376981021,0.8835003629969506,2.242424242424242,-0.6086190584934591,1.0542483258585742,-1.4055305152880981,-0.46421696560259673,-0.692071377214197,0.8046809696294233,-0.5506312113886652,-1.6666666666666667
CUST-001262,29,3.4011973816621555,28,3.367295829986474,13647.26,317.3781395348837,9.52136731996032,5.763239794373525,1.6454,937,10.33,30.737072072072078,1.8604651162790695,0.0186,0.0465116279069767,0.1395348837209302,0.617,18,19,188,0.239796,25,0.5814,0,784,26.1,5276,0.3866,10.0,0,1,4,4,5,13,4.35,Premium,-0.3390811249520124,0.525313036534984,1.0226216713855267,1.7453338147141972,0.6963335457316547,0.23098278734036645,3.9591836734693877,-0.8411327596735995,0.2586027526013527,0.3665223665223664,-0.19815504230019626,0.5516415658562307,0.09769764892191501,1.870100455191408,0.8280279756846853,-0.16940651992198383,3.355895782970723,1.0
CUST-001263,62,4.143134726391533,5,1.791759469228055,382.18,47.7725,5.948504852667846,3.8871666294292795,0.3967,792,1.25,38.218,4.375,0.0385,0.25,0.0,0.5455,12,12,55,0.090909,7,0.875,0,605,20.2,14,0.0366,8.0,1,0,2,2,2,6,2.0,Budget,0.17368935734805108,-0.6111962106682242,-0.5499897261959705,-0.9648081333777314,-0.16384521328809817,0.0699611327040533,-0.673469387755102,0.22002255930445033,1.6375222245202101,1.5151515151515151,1.5976250285453306,-0.6082201879953303,-0.07650140090144956,0.413419463407356,1.5956598470488268,-0.3689049874616885,-0.40451248992747796,0.3333333333333333
CUST-001264,134,4.90527477843843,23,3.1780538303479458,2787.7200000000003,92.924,7.9333379881810355,4.542485944610702,0.6966,205,2.33,39.82457142857143,0.8333333333333334,0.0071,0.0333333333333333,0.1333333333333333,0.3333,2,0,10,0.00774,1,0.0333,1,1292,43.1,38,0.0136,3.0,0,0,1,4,4,9,3.1,At-Risk,0.7004224094642361,0.38880378933177595,0.3236434572192443,-0.01814549854342878,0.04274372707389742,-0.5818989450305386,-0.12244897959183662,0.44791164380989856,-0.3046552975851553,-0.2972582972582973,-0.3144531802216208,0.5000921545739391,-0.5934949445730294,-0.40028960055180657,-0.6050068631936728,0.3967679019225411,-0.6516250335750741,-1.3333333333333333
CUST-001265,2,1.0986122886681096,1,0.6931471805599453,91.74,91.74,4.529799878963315,4.529799878963315,0.5556,0,2.0,45.87,0.0,0.0,0.0,0.0,0.4,0,1,9,0.166667,0,0.0,0,54,1.8,16,0.1744,7.0,1,1,5,1,1,7,2.2,New,-1.9304522522567782,-1.4036774610288023,-1.174439066711453,-0.03647156349103556,-0.05438545128902816,-0.8095502498611882,-0.2908163265306122,1.3054441245231792,-0.7616382439628884,-0.7070707070707071,-0.6086190584934591,-0.6082201879953303,-0.4309903764161284,1.1546207675882196,-0.692071377214197,-0.9830036221788799,1.0760139672307278,0.0
CUST-001266,10,2.3978952727983707,2,1.0986122886681096,230.12,57.53,5.44293705615798,4.06953944330313,0.2429,785,1.25,46.024,0.0,0.0,0.0,0.25,1.25,1,4,22,0.044534,3,0.75,0,494,16.5,16,0.0695,7.0,0,1,5,1,1,7,2.2,New,-1.03248698989389,-1.1111962106682243,-0.7725176534027737,-0.7013556080143228,-0.26979179223999855,0.06218767351471405,-0.673469387755102,1.3272887299915126,-0.7616382439628884,-0.7070707070707071,-0.6086190584934591,1.4698654543220502,1.6399074186868068,-0.04030437409346961,1.2688411007255376,-0.49261632766787405,-0.051034112275047054,0.0
CUST-001267,24,3.2188758248682006,1,0.6931471805599453,188.01,62.67,5.241799923712865,4.153713494028934,0.0545,1637,1.33,47.0025,0.0,0.0,0.0,0.3333333333333333,1.3333,3,0,16,0.009685,3,1.0,0,1652,55.1,5,0.0266,7.0,1,1,4,1,1,6,1.9,New,-0.46508787373621735,-1.4036774610288023,-0.8610490620018147,-0.5797592704751102,-0.3995729071589714,1.008328706274292,-0.6326530612244897,1.466087083567901,-0.7616382439628884,-0.7070707070707071,-0.6086190584934591,2.162560668427844,1.8428554026068944,-0.3812601048334431,1.922478593372116,0.7979938701588186,-0.511952726295998,0.0
CUST-001268,59,4.0943445622221,14,2.70805020110221,2108.39,100.3995238095238,7.654154085146722,4.619068394987513,0.6269,1008,2.57,39.044259259259256,1.9047619047619049,0.0182,0.1428571428571428,0.0,0.5,3,5,25,0.024876,1,0.0476,0,1005,33.5,210,0.0996,5.0,1,1,3,3,3,9,3.0,Standard,0.1399693186003258,0.04976783677545704,0.2007594134161921,0.09248414806741309,-0.005269774570754427,0.30982787340366463,0.0,0.33722585497377155,0.2828942049005015,0.3434343434343435,0.6520918483858488,-0.6082201879953303,-0.18735534169813609,-0.23263436218169017,-0.5676187986142884,0.07690164391195319,0.2723609991941981,-0.6666666666666666
CUST-001269,65,4.189654742026425,13,2.639057329615259,2167.63,114.08578947368422,7.681850910752226,4.745677845670312,0.388,184,3.21,35.534918032786884,2.631578947368421,0.0254,0.0526315789473684,0.2105263157894736,0.1111,9,3,29,0.019741,1,0.0526,0,1469,49.0,266,0.1227,6.0,0,1,2,3,3,8,2.7,At-Risk,0.20584044264274157,0.0,0.21295029510357222,0.2753819101227255,-0.16983829025091696,-0.6052193225985564,0.32653061224489804,-0.16056748623431244,0.6814657972299527,0.7590187590187589,-0.144146619116872,1.1417466686929894,-1.1348519917164086,-0.28287418763865485,-0.5545460487613569,0.5940373363053776,0.5205479452054794,-0.3333333333333333
CUST-001270,164,5.10594547390058,5,1.791759469228055,768.11,85.34555555555556,6.645234002188856,4.458357333152891,0.1871,752,3.11,27.4325,3.333333333333333,0.0304,0.0,0.2222222222222222,1.3333,2,0,14,0.009702,1,0.1111,1,1443,48.1,63,0.082,6.0,1,1,1,2,2,5,1.7,Churned,0.8391106828428303,-0.6111962106682242,-0.24332127433297016,-0.13967619532375133,-0.3082301479325606,0.025541365907828985,0.2755102040816327,-1.3098799879598741,1.0662935415480437,1.0476190476190477,-0.6086190584934591,1.2389670496201188,1.8428554026068944,-0.38109378019220286,-0.4015948754820576,0.5650599052660908,0.08326618318560294,-0.3333333333333333
CUST-001271,99,4.605170185988092,7,2.0794415416798357,901.17,100.13,6.804802972370891,4.616406817914079,0.2346,1231,2.11,47.43,0.0,0.0,0.1111111111111111,0.1111111111111111,1.5,6,1,18,0.015639,2,0.2222,1,1151,38.4,129,0.1431,5.0,0,1,1,2,3,6,2.05,Churned,0.49301301336846,-0.40367746102880236,-0.17308627830224582,0.08863928113494031,-0.27550932543441187,0.5574680732926152,-0.2346938775510204,1.526727140955644,-0.7616382439628884,-0.7070707070707071,0.37193386907933623,0.31537343081239433,2.2489950054817878,-0.3230073451896713,-0.11111837374991825,0.23962106436333241,0.7397260273972602,-0.6666666666666666
CUST-001272,161,5.087596335232384,16,2.833213344056216,2329.94,101.30173913043478,7.754026898678737,4.627926673110583,0.8603,1480,2.87,35.302121212121214,1.7391304347826086,0.0179,0.1739130434782608,0.0434782608695652,0.5,2,0,9,0.011222,1,0.0435,1,802,26.7,26,0.0112,3.0,0,1,1,3,4,8,2.75,At-Risk,0.8264291582484403,0.14005395959636754,0.24471887905663714,0.10528065919383771,0.15551001429383296,0.8339811215991116,0.15306122448979606,-0.19358927001173987,0.1920652963036849,0.32611832611832603,0.9261594368378723,-0.2468139893314381,-0.18735534169813609,-0.36622240050484434,-0.5783384534936924,-0.14934522151016996,-0.6774106903035189,-1.3333333333333333
CUST-001273,177,5.181783550292085,12,2.5649493574615367,1162.96,77.53066666666668,7.05958326343975,4.363489206675424,1.3081,894,1.67,46.5184,1.3333333333333333,0.0123,0.0666666666666666,0.0666666666666666,0.75,4,1,36,0.104651,7,0.4667,0,344,11.5,87,0.0748,3.0,1,1,1,3,3,7,2.4,At-Risk,0.8915241747424262,-0.05345760195825614,-0.060943593471265343,-0.2767210046135406,0.4639812630237484,0.18323153803442532,-0.4591836734693877,1.3974184244301089,-0.03046552975851555,0.0028860028860028687,-0.02028730194978246,-0.05406401671069604,0.4217322450968449,0.5478684763439887,0.5281390940584352,-0.6597938144329897,0.0059092130002685464,-1.3333333333333333
CUST-001274,87,4.477336814478207,9,2.302585092994046,618.93,51.57749999999999,6.429606568439282,3.962288271575696,0.6844,828,1.33,38.683125,1.6666666666666667,0.0186,0.1666666666666666,0.0,0.6154,6,3,50,0.095057,7,0.5833,0,526,17.5,31,0.0501,5.0,0,1,2,2,2,6,2.0,Budget,0.4046643407631256,-0.2427134135851209,-0.33823065387110796,-0.8562887443715969,0.03433964213753082,0.10993892282065519,-0.6326530612244897,0.2859996509827507,0.15232764879257774,0.3665223665223664,0.8622103328657335,-0.6082201879953303,0.09379948836642701,0.4540026758699635,0.8329956206287994,-0.45695179715798273,-0.259468170829976,-0.6666666666666666
CUST-001275,83,4.430816798843313,10,2.3978952727983707,646.84,40.4275,6.473643752283851,3.7239449115218117,0.2827,668,1.0,40.4275,1.5625,0.021,0.0625,0.25,0.7,4,5,42,0.024735,6,0.375,0,1698,56.6,10,0.0155,8.0,0,1,2,3,2,7,2.35,At-Risk,0.37251325546843445,-0.17396165171015351,-0.3188474904089437,-1.200595325906442,-0.242375187283655,-0.06774014436424208,-0.8010204081632653,0.5334359085400464,0.09520478049536107,0.5050505050505051,-0.05705803673376167,1.4698654543220502,0.2999147277378486,-0.23401387832374118,0.2883848617556703,0.8492616327667875,-0.6312113886650552,0.3333333333333333
